Country,Year,CO2_emission_per_capita
United Arab Emirates,2002.0,26.02284928
United Arab Emirates,2003.0,31.41231635
United Arab Emirates,2004.0,30.95380899
United Arab Emirates,2005.0,28.53970008
United Arab Emirates,2006.0,26.56463484
United Arab Emirates,2007.0,25.78687314
United Arab Emirates,2008.0,25.60501366
United Arab Emirates,2009.0,23.43157057
United Arab Emirates,2010.0,22.30940485
United Arab Emirates,2011.0,21.48234005
United Arab Emirates,2012.0,21.13398513
United Kingdom,1990.0,9.979974648
United Kingdom,1991.0,10.18479656
United Kingdom,1992.0,10.04789317
United Kingdom,1993.0,9.682954166
United Kingdom,1994.0,9.598924796
United Kingdom,1995.0,9.58007003
United Kingdom,1996.0,9.82361425
United Kingdom,1997.0,9.354158029
United Kingdom,1998.0,9.322261392
United Kingdom,1999.0,9.127136584
United Kingdom,2e3,9.233474647
United Kingdom,2001.0,9.315212814
United Kingdom,2002.0,8.963441073
United Kingdom,2003.0,9.069662878
United Kingdom,2004.0,9.022277534
United Kingdom,2005.0,9.001867972
United Kingdom,2006.0,8.952900983
United Kingdom,2007.0,8.684595423
United Kingdom,2008.0,8.526466818
United Kingdom,2009.0,7.705539254
United Kingdom,2010.0,7.954468702
United Kingdom,2011.0,7.32499631
United Kingdom,2012.0,7.50253309
United States,1990.0,18.81945743
United States,1991.0,18.86679494
United States,1992.0,19.05616432
United States,1993.0,19.28392343
United States,1994.0,19.43717997
United States,1995.0,19.35877149
United States,1996.0,19.62023371
United States,1997.0,19.87559408
United States,1998.0,19.76765214
United States,1999.0,19.8037525
United States,2e3,20.22341689
United States,2001.0,19.61477176
United States,2002.0,19.58778636
United States,2003.0,19.5033538
United States,2004.0,19.69046185
United States,2005.0,19.62757965
United States,2006.0,19.1514501
United States,2007.0,19.28039782
United States,2008.0,18.5459917
United States,2009.0,17.26222431
United States,2010.0,17.50271785
United States,2011.0,16.98316101
United States,2012.0,16.2181998
Uruguay,1990.0,1.284285403
Uruguay,1991.0,1.454422351
Uruguay,1992.0,1.639262655
Uruguay,1993.0,1.405713189
Uruguay,1994.0,1.270593372
Uruguay,1995.0,1.424168655
Uruguay,1996.0,1.67606966
Uruguay,1997.0,1.699139969
Uruguay,1998.0,1.72843431
Uruguay,1999.0,2.033286064
Uruguay,2e3,1.59854208
Uruguay,2001.0,1.530714036
Uruguay,2002.0,1.389315323
Uruguay,2003.0,1.383637806
Uruguay,2004.0,1.689063569
Uruguay,2005.0,1.738133813
Uruguay,2006.0,1.997825563
Uruguay,2007.0,1.798415923
Uruguay,2008.0,2.489763547
Uruguay,2009.0,2.35023763
Uruguay,2010.0,1.972223822
Uzbekistan,1992.0,5.302496337
Uzbekistan,1993.0,5.389558486
Uzbekistan,1994.0,4.939347868
Uzbekistan,1995.0,4.40252316
Uzbekistan,1996.0,4.419325929
Uzbekistan,1997.0,4.28482617
Uzbekistan,1998.0,4.872490824
Uzbekistan,1999.0,4.798243774
Uzbekistan,2e3,4.841064795
Uzbekistan,2001.0,4.872775736
Uzbekistan,2002.0,5.020897834
Uzbekistan,2003.0,4.812649856
Uzbekistan,2004.0,4.640350382
Uzbekistan,2005.0,4.311694928
Uzbekistan,2006.0,4.444973599
Uzbekistan,2007.0,4.411953043
Uzbekistan,2008.0,4.476669019
Uzbekistan,2009.0,4.297996998
Uzbekistan,2010.0,3.805251739
Uzbekistan,2011.0,4.045004642
Uzbekistan,2012.0,3.923943152
Vanuatu,1990.0,0.475099339
Vanuatu,1991.0,0.437691905
Vanuatu,1992.0,0.425066014
Vanuatu,1993.0,0.412869002
Vanuatu,1994.0,0.401816699
Vanuatu,1995.0,0.392243096
Vanuatu,1996.0,0.490929448
Vanuatu,1997.0,0.503084249
Vanuatu,1998.0,0.473926547
Vanuatu,1999.0,0.465315596
Vanuatu,2e3,0.435861691
Vanuatu,2001.0,0.464272148
Vanuatu,2002.0,0.433467828
Vanuatu,2003.0,0.403397877
Vanuatu,2004.0,0.267560481
Vanuatu,2005.0,0.260453663
Vanuatu,2006.0,0.219905272
Vanuatu,2007.0,0.428701409
Vanuatu,2008.0,0.401974499
Vanuatu,2009.0,0.501874902
Vanuatu,2010.0,0.48960085
Venezuela,1990.0,6.205244349
Venezuela,1991.0,5.724931468
Venezuela,1992.0,5.130254647
Venezuela,1993.0,5.892077519
Venezuela,1994.0,6.023996029
Venezuela,1995.0,6.046072923
Venezuela,1996.0,5.455367516
Venezuela,1997.0,5.833523973
Venezuela,1998.0,7.142414583
Venezuela,1999.0,7.225967549
Venezuela,2e3,6.259217617
Venezuela,2001.0,6.953024135
Venezuela,2002.0,7.646174345
Venezuela,2003.0,7.4635815
Venezuela,2004.0,6.421846254
Venezuela,2005.0,6.811162455
Venezuela,2006.0,6.333103577
Venezuela,2007.0,6.369959049
Venezuela,2008.0,6.657569867
Venezuela,2009.0,6.498067976
Venezuela,2010.0,6.961007434
Venezuela,2011.0,6.836130999
Venezuela,2012.0,6.943022709
Vietnam,1990.0,0.319008867
Vietnam,1991.0,0.312975902
Vietnam,1992.0,0.30684952
Vietnam,1993.0,0.322118364
Vietnam,1994.0,0.360421811
Vietnam,1995.0,0.393033699
Vietnam,1996.0,0.46147437
Vietnam,1997.0,0.592506586
Vietnam,1998.0,0.616837131
Vietnam,1999.0,0.612249535
Vietnam,2e3,0.68106935
Vietnam,2001.0,0.767733041
Vietnam,2002.0,0.879492136
Vietnam,2003.0,0.96784037
Vietnam,2004.0,1.100628526
Vietnam,2005.0,1.177629288
Vietnam,2006.0,1.218506809
Vietnam,2007.0,1.336835819
Vietnam,2008.0,1.479346575
Vietnam,2009.0,1.611539428
Vietnam,2010.0,1.709944894
Vietnam,2011.0,1.790927065
Vietnam,2012.0,1.823500276
Wallis et Futuna,2001.0,1.011285021
Wallis et Futuna,2002.0,1.772927172
Wallis et Futuna,2003.0,1.779441671
Wallis et Futuna,2004.0,1.789241315
Wallis et Futuna,2005.0,2.058912988
Wallis et Futuna,2006.0,2.076255191
Wallis et Futuna,2007.0,2.096885648
Wallis et Futuna,2008.0,1.589250885
Wallis et Futuna,2009.0,2.141431839
Wallis et Futuna,2010.0,2.162268416
West Bank and Gaza,1997.0,0.139027419
West Bank and Gaza,1998.0,0.202052038
West Bank and Gaza,1999.0,0.209712636
West Bank and Gaza,2e3,0.247611425
West Bank and Gaza,2001.0,0.410765965
West Bank and Gaza,2002.0,0.344120852
West Bank and Gaza,2003.0,0.374235226
West Bank and Gaza,2004.0,0.535766454
West Bank and Gaza,2005.0,0.771369263
West Bank and Gaza,2006.0,0.62292296
West Bank and Gaza,2007.0,0.623526066
West Bank and Gaza,2008.0,0.536602287
West Bank and Gaza,2009.0,0.531715696
West Bank and Gaza,2010.0,0.585513142
Western Sahara,1990.0,0.896763499
Western Sahara,1991.0,0.867899552
Western Sahara,1992.0,0.840478818
Western Sahara,1993.0,0.829334024
Western Sahara,1994.0,0.803625747
Western Sahara,1995.0,0.80679717
Western Sahara,1996.0,0.795857549
Western Sahara,1997.0,0.798044067
Western Sahara,1998.0,0.783195953
Western Sahara,1999.0,0.786200396
Western Sahara,2e3,0.755797975
Western Sahara,2001.0,0.707728794
Western Sahara,2002.0,0.658252088
Western Sahara,2003.0,0.61203387
Western Sahara,2004.0,0.572679886
Western Sahara,2005.0,0.541089914
Western Sahara,2006.0,0.516308861
Western Sahara,2007.0,0.496382999
Western Sahara,2008.0,0.479618237
Western Sahara,2009.0,0.464255266
Western Sahara,2010.0,0.449261703
Zambia,1990.0,0.311151422
Zambia,1991.0,0.29949699
Zambia,1992.0,0.296967937
Zambia,1993.0,0.294943117
Zambia,1994.0,0.27839775
Zambia,1995.0,0.243363123
Zambia,1996.0,0.204105445
Zambia,1997.0,0.25383693
Zambia,1998.0,0.238964347
Zambia,1999.0,0.18176428
Zambia,2e3,0.178273353
Zambia,2001.0,0.182459196
Zambia,2002.0,0.184131046
Zambia,2003.0,0.192078064
Zambia,2004.0,0.190337117
Zambia,2005.0,0.198330217
Zambia,2006.0,0.189416747
Zambia,2007.0,0.137172459
Zambia,2008.0,0.148981514
Zambia,2009.0,0.169446954
Zambia,2010.0,0.185454433
Zimbabwe,1990.0,1.480787807
Zimbabwe,1991.0,1.472027371
Zimbabwe,1992.0,1.535539041
Zimbabwe,1993.0,1.441290562
Zimbabwe,1994.0,1.538290924
Zimbabwe,1995.0,1.294742332
Zimbabwe,1996.0,1.260838816
Zimbabwe,1997.0,1.191934033
Zimbabwe,1998.0,1.162341642
Zimbabwe,1999.0,1.276289034
Zimbabwe,2e3,1.110011767
Zimbabwe,2001.0,0.998965011
Zimbabwe,2002.0,0.94634606
Zimbabwe,2003.0,0.842467063
Zimbabwe,2004.0,0.787884075
Zimbabwe,2005.0,0.856967286
Zimbabwe,2006.0,0.825534834
Zimbabwe,2007.0,0.818160902
Zimbabwe,2008.0,0.65432319
Zimbabwe,2009.0,0.700176816
Zimbabwe,2010.0,0.749873483
