Name,Total,Sex,Year,Frequency
SAMUEL,5136,1.0,1915.0,22
SANA,25,2.0,1915.0,0
SANDEEP,162,1.0,1915.0,0
SANDEEP,281,2.0,1915.0,0
SANDI,50,2.0,1915.0,0
SANDIP,6,2.0,1915.0,0
SANDRA,9209,2.0,1915.0,0
SANDY,97,1.0,1915.0,0
SANDY,298,2.0,1915.0,0
SANJANA,6,2.0,1915.0,0
SANJAY,5,1.0,1915.0,0
SANJEET,5,1.0,1915.0,0
SANJEEV,14,1.0,1915.0,0
SANTANA,50,2.0,1915.0,0
SANTIAGO,76,1.0,1915.0,0
SAOIRSE,12,2.0,1915.0,0
SAPPHIRE,6,2.0,1915.0,0
SARA,3281,2.0,1915.0,0
SARAH,11967,2.0,1915.0,22
SARAYA,5,2.0,1915.0,0
SARBJIT,11,2.0,1915.0,0
SARGUN,15,2.0,1915.0,0
SARINA,104,2.0,1915.0,0
SARTAJ,24,1.0,1915.0,0
SASHA,68,1.0,1915.0,0
SASHA,643,2.0,1915.0,0
SASKIA,11,2.0,1915.0,0
SAUL,5,1.0,1915.0,0
SAVANA,15,2.0,1915.0,0
SAVANAH,51,2.0,1915.0,0
SAVANNA,254,2.0,1915.0,0
SAVANNAH,919,2.0,1915.0,0
SAVREEN,5,2.0,1915.0,0
SAWYER,396,1.0,1915.0,0
SAWYER,48,2.0,1915.0,0
SAYA,11,2.0,1915.0,0
SCARLET,48,2.0,1915.0,0
SCARLETT,423,2.0,1915.0,0
SCARLETTE,5,2.0,1915.0,0
SCOTIA,16,2.0,1915.0,0
SCOTT,7084,1.0,1915.0,0
SEAMUS,123,1.0,1915.0,0
SEAN,6389,1.0,1915.0,0
SEANN,5,1.0,1915.0,0
SEBASTIAN,1049,1.0,1915.0,0
SEBASTIEN,132,1.0,1915.0,0
SEEMA,5,2.0,1915.0,0
SEERAT,99,2.0,1915.0,0
SEERIT,6,2.0,1915.0,0
SEHAJ,33,1.0,1915.0,0
SEHAJ,22,2.0,1915.0,0
SELAH,20,2.0,1915.0,0
SELENA,633,2.0,1915.0,0
SELINA,376,2.0,1915.0,0
SELMA,10,2.0,1915.0,0
SENNA,10,2.0,1915.0,0
SEQUOIA,40,2.0,1915.0,0
SERAPHINA,8,2.0,1915.0,0
SERENA,980,2.0,1915.0,0
SERENITY,185,2.0,1915.0,0
SERGIO,25,1.0,1915.0,0
SERINA,5,2.0,1915.0,0
SETH,1034,1.0,1915.0,0
SETSUKO,45,2.0,1915.0,0
SHAAN,62,1.0,1915.0,0
SHAE,5,1.0,1915.0,0
SHAE,68,2.0,1915.0,0
SHAE-LYNN,22,2.0,1915.0,0
SHAELYN,94,2.0,1915.0,0
SHAELYNN,20,2.0,1915.0,0
SHAHIL,5,1.0,1915.0,0
SHAILYN,5,2.0,1915.0,0
SHAINA,76,2.0,1915.0,0
SHAKEEL,5,1.0,1915.0,0
SHAKIRA,7,2.0,1915.0,0
SHALANE,10,2.0,1915.0,0
SHAMUS,23,1.0,1915.0,0
SHANA,134,2.0,1915.0,0
SHANAYA,20,2.0,1915.0,0
SHANDA,12,2.0,1915.0,0
SHANE,3567,1.0,1915.0,0
SHANELLE,27,2.0,1915.0,0
SHANIA,203,2.0,1915.0,0
SHANIAH,5,2.0,1915.0,0
SHANICE,28,2.0,1915.0,0
SHANNA,155,2.0,1915.0,0
SHANNON,53,1.0,1915.0,0
SHANNON,5149,2.0,1915.0,0
SHANON,5,2.0,1915.0,0
SHANTEL,38,2.0,1915.0,0
SHANTELLE,23,2.0,1915.0,0
SHARA,10,2.0,1915.0,0
SHAREN,37,2.0,1915.0,0
SHARI,292,2.0,1915.0,0
SHARIE,13,2.0,1915.0,0
SHARILYN,5,2.0,1915.0,0
SHARLA,24,2.0,1915.0,0
SHARLEEN,38,2.0,1915.0,0
SHARLENE,304,2.0,1915.0,0
SHARON,7269,2.0,1915.0,0
SHARRON,228,2.0,1915.0,0
SHARYN,6,2.0,1915.0,0
SHAUN,1527,1.0,1915.0,0
SHAUN,5,2.0,1915.0,0
SHAUNA,780,2.0,1915.0,0
SHAUNNA,10,2.0,1915.0,0
SHAWN,4125,1.0,1915.0,0
SHAWN,143,2.0,1915.0,0
SHAWNA,1006,2.0,1915.0,0
SHAWNE,5,2.0,1915.0,0
SHAY,5,1.0,1915.0,0
SHAY,17,2.0,1915.0,0
SHAYAN,10,1.0,1915.0,0
SHAYE,16,2.0,1915.0,0
SHAYLA,636,2.0,1915.0,0
SHAYLEE,43,2.0,1915.0,0
SHAYLENE,115,2.0,1915.0,0
SHAYLIN,5,2.0,1915.0,0
SHAYLYN,16,2.0,1915.0,0
SHAYNA,230,2.0,1915.0,0
SHAYNE,490,1.0,1915.0,0
SHEA,193,1.0,1915.0,0
SHEA,57,2.0,1915.0,0
SHEENA,521,2.0,1915.0,0
SHEILA,3101,2.0,1915.0,7
SHELAGH,101,2.0,1915.0,0
SHELBY,24,1.0,1915.0,0
SHELBY,1226,2.0,1915.0,0
SHELDON,1122,1.0,1915.0,0
SHELLEY,3068,2.0,1915.0,0
SHELLI,6,2.0,1915.0,0
SHELLIE,14,2.0,1915.0,0
SHELLY,983,2.0,1915.0,0
SHEREE,52,2.0,1915.0,0
SHERI,756,2.0,1915.0,0
SHERIDAN,10,2.0,1915.0,0
SHERILYN,10,2.0,1915.0,0
SHERMAN,16,1.0,1915.0,0
SHERON,10,2.0,1915.0,0
SHERRI,739,2.0,1915.0,0
SHERRIE,153,2.0,1915.0,0
SHERRON,6,2.0,1915.0,0
SHERRY,2016,2.0,1915.0,0
SHERRYL,10,2.0,1915.0,0
SHERYL,756,2.0,1915.0,0
SHIA,6,2.0,1915.0,0
SHIANNE,12,2.0,1915.0,0
SHIELA,62,2.0,1915.0,0
SHIGEKO,5,2.0,1915.0,0
SHIGEO,66,1.0,1915.0,6
SHIGERU,98,1.0,1915.0,6
SHILO,5,2.0,1915.0,0
SHILOH,5,1.0,1915.0,0
SHILOH,32,2.0,1915.0,0
SHIRLEY,5367,2.0,1915.0,0
SHIRLY,5,2.0,1915.0,0
SHIVAM,5,1.0,1915.0,0
SHIVANI,19,2.0,1915.0,0
SHIZUE,5,2.0,1915.0,0
SHIZUKO,50,2.0,1915.0,0
SHIZUYE,30,2.0,1915.0,6
SHOICHI,11,1.0,1915.0,0
SHOJI,13,1.0,1915.0,0
SHONA,57,2.0,1915.0,0
SHONNA,18,2.0,1915.0,0
SHREYA,16,2.0,1915.0,0
SHYANN,5,2.0,1915.0,0
SHYANNE,78,2.0,1915.0,0
SHYLA,129,2.0,1915.0,0
SHYLAH,5,2.0,1915.0,0
SIDNEY,654,1.0,1915.0,14
SIDNEY,207,2.0,1915.0,0
SIENA,106,2.0,1915.0,0
SIENNA,723,2.0,1915.0,0
SIERA,5,2.0,1915.0,0
SIERRA,1087,2.0,1915.0,0
SIGRID,5,2.0,1915.0,0
SILAS,426,1.0,1915.0,0
SILVANA,27,2.0,1915.0,0
SILVANO,5,1.0,1915.0,0
SILVIA,45,2.0,1915.0,0
SIMAR,27,2.0,1915.0,0
SIMEON,5,1.0,1915.0,0
SIMON,1824,1.0,1915.0,0
SIMONE,543,2.0,1915.0,0
SIMRAN,12,1.0,1915.0,0
SIMRAN,691,2.0,1915.0,0
SIMRANJIT,5,1.0,1915.0,0
SIMRANJIT,5,2.0,1915.0,0
SIMRAT,43,2.0,1915.0,0
SIMRIN,20,2.0,1915.0,0
SIMRIT,66,2.0,1915.0,0
SINA,5,1.0,1915.0,0
SINEAD,7,2.0,1915.0,0
SIOBHAN,171,2.0,1915.0,0
SIYA,5,2.0,1915.0,0
SKY,16,2.0,1915.0,0
SKYE,14,1.0,1915.0,0
SKYE,240,2.0,1915.0,0
SKYLA,108,2.0,1915.0,0
SKYLAR,204,1.0,1915.0,0
SKYLAR,247,2.0,1915.0,0
SKYLER,320,1.0,1915.0,0
SKYLER,73,2.0,1915.0,0
SLADE,12,1.0,1915.0,0
SLOAN,5,1.0,1915.0,0
SLOAN,40,2.0,1915.0,0
SLOANE,80,2.0,1915.0,0
SMITH,7,1.0,1915.0,0
SNEHA,5,2.0,1915.0,0
SOFIA,856,2.0,1915.0,0
SOFIE,51,2.0,1915.0,0
SOLANA,5,2.0,1915.0,0
SOLEIL,54,2.0,1915.0,0
SOLOMON,185,1.0,1915.0,0
SONAM,17,2.0,1915.0,0
SONIA,801,2.0,1915.0,0
SONJA,617,2.0,1915.0,0
SONNY,43,1.0,1915.0,0
SONYA,623,2.0,1915.0,0
SOPHIA,3220,2.0,1915.0,6
SOPHIE,1941,2.0,1915.0,0
SOREN,98,1.0,1915.0,0
SPENCER,2385,1.0,1915.0,0
SPENCER,5,2.0,1915.0,0
SPRING,5,2.0,1915.0,0
STACEY,104,1.0,1915.0,0
STACEY,1688,2.0,1915.0,0
STACI,5,2.0,1915.0,0
STACIE,126,2.0,1915.0,0
STACY,94,1.0,1915.0,0
STACY,574,2.0,1915.0,0
STANLEY,3069,1.0,1915.0,47
STEFAN,668,1.0,1915.0,0
STEFANIA,5,2.0,1915.0,0
STEFANIE,457,2.0,1915.0,0
STEFANO,59,1.0,1915.0,0
STELLA,838,2.0,1915.0,8
STEPHAN,178,1.0,1915.0,0
STEPHANE,5,1.0,1915.0,0
STEPHANIE,6592,2.0,1915.0,0
STEPHEN,8446,1.0,1915.0,5
STEPHENIE,5,2.0,1915.0,0
STERLING,177,1.0,1915.0,0
STEVE,434,1.0,1915.0,0
STEVEN,10679,1.0,1915.0,0
STEVIE,55,2.0,1915.0,0
STEWART,860,1.0,1915.0,0
STRYDER,5,1.0,1915.0,0
STUART,1816,1.0,1915.0,11
SUE,15,2.0,1915.0,0
SUEY,5,2.0,1915.0,0
SUHANA,5,2.0,1915.0,0
SUKHBIR,5,1.0,1915.0,0
SUKHDEEP,20,1.0,1915.0,0
SUKHDEEP,17,2.0,1915.0,0
SUKHJINDER,5,1.0,1915.0,0
SUKHJIT,5,1.0,1915.0,0
SUKHJIT,15,2.0,1915.0,0
SUKHLEEN,10,2.0,1915.0,0
SUKHMAN,100,1.0,1915.0,0
SUKHMAN,57,2.0,1915.0,0
SUKHMANI,42,2.0,1915.0,0
SUKHPREET,6,1.0,1915.0,0
SUKHPREET,6,2.0,1915.0,0
SUKHRAJ,69,1.0,1915.0,0
SUKHVINDER,5,1.0,1915.0,0
SULLIVAN,74,1.0,1915.0,0
SUMEET,31,1.0,1915.0,0
SUMEET,5,2.0,1915.0,0
SUMIKO,60,2.0,1915.0,0
SUMIYE,10,2.0,1915.0,0
SUMMER,652,2.0,1915.0,0
SUNDEEP,88,1.0,1915.0,0
SUNDEEP,46,2.0,1915.0,0
SUNITA,11,2.0,1915.0,0
SUNNY,110,1.0,1915.0,0
SUNNY,10,2.0,1915.0,0
SURAJ,5,1.0,1915.0,0
SUSAN,10386,2.0,1915.0,5
SUSANA,5,2.0,1915.0,0
SUSANNA,118,2.0,1915.0,0
SUSANNAH,10,2.0,1915.0,0
SUSANNE,567,2.0,1915.0,0
SUSIE,24,2.0,1915.0,0
SUSUMU,11,1.0,1915.0,0
SUZAN,16,2.0,1915.0,0
SUZANNA,12,2.0,1915.0,0
SUZANNE,1684,2.0,1915.0,0
SUZETTE,7,2.0,1915.0,0
SYBIL,25,2.0,1915.0,6
SYDNEE,8,2.0,1915.0,0
SYDNEY,206,1.0,1915.0,8
SYDNEY,2222,2.0,1915.0,0
SYDNIE,5,2.0,1915.0,0
SYED,22,1.0,1915.0,0
SYLAS,39,1.0,1915.0,0
SYLVESTER,5,1.0,1915.0,0
SYLVIA,2151,2.0,1915.0,13
SYLVIE,70,2.0,1915.0,0
SYRA,7,2.0,1915.0,0
T…A,6,2.0,1915.0,0
TABATHA,44,2.0,1915.0,0
TABITHA,262,2.0,1915.0,0
TADAO,16,1.0,1915.0,0
TADASHI,11,1.0,1915.0,0
TAELOR,11,2.0,1915.0,0
TAHLIA,10,2.0,1915.0,0
TAHNEE,5,2.0,1915.0,0
TAI,11,1.0,1915.0,0
TAIT,10,1.0,1915.0,0
TAIYA,5,2.0,1915.0,0
TAIYO,5,1.0,1915.0,0
TAJ,8,1.0,1915.0,0
TAJINDER,13,1.0,1915.0,0
TAKAKO,5,2.0,1915.0,0
TAKASHI,59,1.0,1915.0,0
TAKEO,20,1.0,1915.0,0
TAKESHI,15,1.0,1915.0,0
TALAN,5,1.0,1915.0,0
TALIA,515,2.0,1915.0,0
TALIYAH,5,2.0,1915.0,0
TALON,142,1.0,1915.0,0
TAMANNA,11,2.0,1915.0,0
TAMARA,2191,2.0,1915.0,0
TAMI,327,2.0,1915.0,0
TAMIE,8,2.0,1915.0,0
TAMIKA,6,2.0,1915.0,0
TAMMI,72,2.0,1915.0,0
TAMMIE,180,2.0,1915.0,0
TAMMY,2963,2.0,1915.0,0
TAMOTSU,7,1.0,1915.0,0
TAMRA,11,2.0,1915.0,0
TANA,38,2.0,1915.0,0
TANESHA,5,2.0,1915.0,0
TANIA,641,2.0,1915.0,0
TANIS,317,2.0,1915.0,0
TANISHA,207,2.0,1915.0,0
TANJA,61,2.0,1915.0,0
TANNER,1284,1.0,1915.0,0
TANNER,5,2.0,1915.0,0
TANNIS,139,2.0,1915.0,0
TANVEER,18,1.0,1915.0,0
TANVEER,15,2.0,1915.0,0
TANVI,5,2.0,1915.0,0
TANVIR,46,1.0,1915.0,0
TANVIR,20,2.0,1915.0,0
TANYA,3343,2.0,1915.0,0
TARA,3102,2.0,1915.0,0
TARA-LYNN,5,2.0,1915.0,0
TARAH,19,2.0,1915.0,0
TARAN,32,1.0,1915.0,0
TARIQ,11,1.0,1915.0,0
TARRA,10,2.0,1915.0,0
TARYN,706,2.0,1915.0,0
TASHA,429,2.0,1915.0,0
TASIA,5,2.0,1915.0,0
TATE,135,1.0,1915.0,0
TATIANA,197,2.0,1915.0,0
TATIANNA,5,2.0,1915.0,0
TATSUO,39,1.0,1915.0,0
TATUM,15,1.0,1915.0,0
TATUM,107,2.0,1915.0,0
TATYANA,21,2.0,1915.0,0
TAVEN,5,1.0,1915.0,0
TAVIA,5,2.0,1915.0,0
TAVIAN,6,1.0,1915.0,0
TAVIN,12,1.0,1915.0,0
TAVIS,50,1.0,1915.0,0
TAVISH,18,1.0,1915.0,0
TAWNY,6,2.0,1915.0,0
TAWNYA,30,2.0,1915.0,0
TAYA,322,2.0,1915.0,0
TAYLA,48,2.0,1915.0,0
TAYLER,35,1.0,1915.0,0
TAYLER,150,2.0,1915.0,0
TAYLOR,2065,1.0,1915.0,0
TAYLOR,3387,2.0,1915.0,0
TEA,19,2.0,1915.0,0
TEAGAN,94,1.0,1915.0,0
TEAGAN,368,2.0,1915.0,0
TEAGHAN,5,2.0,1915.0,0
TEANNA,15,2.0,1915.0,0
TED,168,1.0,1915.0,0
TEDDY,66,1.0,1915.0,0
TEEGAN,5,2.0,1915.0,0
TEENA,59,2.0,1915.0,0
TEGAN,11,1.0,1915.0,0
TEGAN,208,2.0,1915.0,0
TEHYA,21,2.0,1915.0,0
TEJAS,10,1.0,1915.0,0
TEJINDER,5,1.0,1915.0,0
TEMPERANCE,5,2.0,1915.0,0
TENA,5,2.0,1915.0,0
TENLEY,37,2.0,1915.0,0
TENNILLE,5,2.0,1915.0,0
TEO,23,1.0,1915.0,0
TERA,30,2.0,1915.0,0
TERANCE,5,1.0,1915.0,0
TERENA,5,2.0,1915.0,0
TERENCE,1132,1.0,1915.0,6
TERESA,3921,2.0,1915.0,6
TERESSA,5,2.0,1915.0,0
TERI,228,2.0,1915.0,0
TERRA,185,2.0,1915.0,0
TERRANCE,1198,1.0,1915.0,0
TERRELL,12,1.0,1915.0,0
TERRENCE,995,1.0,1915.0,0
TERRI,691,2.0,1915.0,0
TERRI-LYNN,5,2.0,1915.0,0
TERRIE,6,2.0,1915.0,0
TERRY,2654,1.0,1915.0,0
TERRY,745,2.0,1915.0,0
TERUKO,44,2.0,1915.0,0
TERUO,16,1.0,1915.0,0
TESLA,6,2.0,1915.0,0
TESS,190,2.0,1915.0,0
TESSA,916,2.0,1915.0,0
TETSUO,10,1.0,1915.0,0
THALIA,50,2.0,1915.0,0
THEA,267,2.0,1915.0,0
THELMA,839,2.0,1915.0,24
THEO,177,1.0,1915.0,0
THEODORE,1266,1.0,1915.0,10
THEOREN,5,1.0,1915.0,0
THERESA,2449,2.0,1915.0,0
THERESE,120,2.0,1915.0,0
THERESSA,15,2.0,1915.0,0
THERON,6,1.0,1915.0,0
THI,15,2.0,1915.0,0
THIAGO,6,1.0,1915.0,0
THOMAS,13601,1.0,1915.0,124
THOR,24,1.0,1915.0,0
THORIN,5,1.0,1915.0,0
TIA,563,2.0,1915.0,0
TIAGO,32,1.0,1915.0,0
TIANA,434,2.0,1915.0,0
TIANNA,479,2.0,1915.0,0
TIARA,61,2.0,1915.0,0
TIERRA,7,2.0,1915.0,0
TIFFANI,11,2.0,1915.0,0
TIFFANY,2148,2.0,1915.0,0
TIGER,8,1.0,1915.0,0
TIM,46,1.0,1915.0,0
TIMMY,19,1.0,1915.0,0
TIMOTHY,6063,1.0,1915.0,0
TINA,1851,2.0,1915.0,0
TINA-MARIE,5,2.0,1915.0,0
TITUS,34,1.0,1915.0,0
TOBI,19,2.0,1915.0,0
TOBIAS,228,1.0,1915.0,0
TOBIN,22,1.0,1915.0,0
TOBY,142,1.0,1915.0,0
TOBY,10,2.0,1915.0,0
TOD,22,1.0,1915.0,0
TODD,2233,1.0,1915.0,0
TOM,125,1.0,1915.0,7
TOMAS,141,1.0,1915.0,0
TOMIKO,22,2.0,1915.0,0
TOMISLAV,5,1.0,1915.0,0
TOMMY,333,1.0,1915.0,0
TONI,473,2.0,1915.0,0
TONIA,21,2.0,1915.0,0
TONY,937,1.0,1915.0,0
TONYA,163,2.0,1915.0,0
TORI,196,2.0,1915.0,0
TORIN,28,1.0,1915.0,0
TORY,39,1.0,1915.0,0
TORY,6,2.0,1915.0,0
TOSHIKO,129,2.0,1915.0,5
TOSHIO,122,1.0,1915.0,10
TOYOKO,5,2.0,1915.0,0
TRACE,35,1.0,1915.0,0
TRACEY,5,1.0,1915.0,0
TRACEY,1786,2.0,1915.0,0
TRACI,116,2.0,1915.0,0
TRACIE,113,2.0,1915.0,0
TRACY,131,1.0,1915.0,0
TRACY,3696,2.0,1915.0,0
TRAVIS,3561,1.0,1915.0,0
TRE,5,1.0,1915.0,0
TREENA,82,2.0,1915.0,0
TRENA,30,2.0,1915.0,0
TRENT,614,1.0,1915.0,0
TRENTON,235,1.0,1915.0,0
TREVER,21,1.0,1915.0,0
TREVOR,5691,1.0,1915.0,0
TREY,228,1.0,1915.0,0
TREYTON,5,1.0,1915.0,0
TRICIA,380,2.0,1915.0,0
TRINA,608,2.0,1915.0,0
TRINITY,506,2.0,1915.0,0
TRISH,5,2.0,1915.0,0
TRISHA,474,2.0,1915.0,0
TRISTA,71,2.0,1915.0,0
TRISTAN,2104,1.0,1915.0,0
TRISTAN,18,2.0,1915.0,0
TRISTEN,231,1.0,1915.0,0
TRISTEN,5,2.0,1915.0,0
TRISTIAN,5,1.0,1915.0,0
TRISTIN,113,1.0,1915.0,0
TRISTON,10,1.0,1915.0,0
TRISTYN,16,1.0,1915.0,0
TROY,2064,1.0,1915.0,0
TRUDI,5,2.0,1915.0,0
TRUDY,457,2.0,1915.0,0
TRUMAN,5,1.0,1915.0,0
TRYSTAN,30,1.0,1915.0,0
TSUGIO,5,1.0,1915.0,0
TSUNEKO,5,2.0,1915.0,0
TSUTOMU,43,1.0,1915.0,0
TSUYOSHI,5,1.0,1915.0,0
TUCKER,97,1.0,1915.0,0
TURNER,10,1.0,1915.0,0
TWYLA,45,2.0,1915.0,0
TY,626,1.0,1915.0,0
TYANNA,5,2.0,1915.0,0
TYCE,17,1.0,1915.0,0
TYE,95,1.0,1915.0,0
TYLER,8491,1.0,1915.0,0
TYLER,66,2.0,1915.0,0
TYLOR,117,1.0,1915.0,0
TYRA,133,2.0,1915.0,0
TYREL,172,1.0,1915.0,0
TYRELL,252,1.0,1915.0,0
TYRESE,32,1.0,1915.0,0
TYRONE,299,1.0,1915.0,0
TYSEN,6,1.0,1915.0,0
TYSON,2155,1.0,1915.0,0
TYUS,5,1.0,1915.0,0
UDAYVEER,5,1.0,1915.0,0
UNA,5,2.0,1915.0,0
URSULA,15,2.0,1915.0,0
UZAIR,6,1.0,1915.0,0
VALARIE,16,2.0,1915.0,0
VALENTINA,113,2.0,1915.0,0
VALENTINE,5,2.0,1915.0,0
VALERIA,11,2.0,1915.0,0
VALERIE,3364,2.0,1915.0,0
VALORIE,10,2.0,1915.0,0
VAN,54,1.0,1915.0,0
VANCE,87,1.0,1915.0,0
VANESSA,2749,2.0,1915.0,0
VAUGHN,46,1.0,1915.0,0
VEDA,7,2.0,1915.0,0
VEER,24,1.0,1915.0,0
VELDA,5,2.0,1915.0,0
VELMA,236,2.0,1915.0,0
VENESSA,5,2.0,1915.0,0
VERA,1035,2.0,1915.0,38
VERDUN,6,1.0,1915.0,0
VERN,13,1.0,1915.0,0
VERNA,764,2.0,1915.0,16
VERNE,35,1.0,1915.0,0
VERNON,881,1.0,1915.0,13
VERONICA,1106,2.0,1915.0,0
VERONIKA,45,2.0,1915.0,0
VICKI,1048,2.0,1915.0,0
VICKIE,159,2.0,1915.0,0
VICKY,310,2.0,1915.0,0
VICTOR,3036,1.0,1915.0,28
VICTORIA,3845,2.0,1915.0,12
VIDA,5,2.0,1915.0,0
VIENNA,222,2.0,1915.0,0
VIHAAN,6,1.0,1915.0,0
VIKRAM,18,1.0,1915.0,0
VIKTOR,5,1.0,1915.0,0
VINCE,10,1.0,1915.0,0
VINCENT,2272,1.0,1915.0,5
VINCENZO,35,1.0,1915.0,0
VIOLA,304,2.0,1915.0,12
VIOLET,1678,2.0,1915.0,43
VIOLETTE,5,2.0,1915.0,0
VIRGIL,11,1.0,1915.0,0
VIRGINIA,1319,2.0,1915.0,0
VISHAL,34,1.0,1915.0,0
VIVIAN,1531,2.0,1915.0,12
VIVIEN,5,2.0,1915.0,0
VIVIENNE,61,2.0,1915.0,0
VY,6,2.0,1915.0,0
WADE,1104,1.0,1915.0,0
WAH,5,1.0,1915.0,0
WAI,15,1.0,1915.0,0
WALKER,127,1.0,1915.0,0
WALLACE,422,1.0,1915.0,8
WALTER,3363,1.0,1915.0,74
WANDA,752,2.0,1915.0,0
WARD,68,1.0,1915.0,0
WARREN,1926,1.0,1915.0,0
WAYLON,91,1.0,1915.0,0
WAYNE,5126,1.0,1915.0,0
WENDA,7,2.0,1915.0,0
WENDELL,6,1.0,1915.0,0
WENDI,16,2.0,1915.0,0
WENDY,5799,2.0,1915.0,0
WERNER,5,1.0,1915.0,0
WESLEY,2309,1.0,1915.0,5
WEST,6,1.0,1915.0,0
WESTIN,17,1.0,1915.0,0
WESTLEY,20,1.0,1915.0,0
WESTON,183,1.0,1915.0,0
WHITNEY,362,2.0,1915.0,0
WILBERT,6,1.0,1915.0,0
WILBUR,12,1.0,1915.0,0
WILFRED,1064,1.0,1915.0,26
WILFRID,26,1.0,1915.0,0
WILHELMINA,13,2.0,1915.0,0
WILL,83,1.0,1915.0,0
WILLA,39,2.0,1915.0,0
WILLARD,39,1.0,1915.0,0
WILLEM,107,1.0,1915.0,0
WILLIAM,27885,1.0,1915.0,344
WILLIAM,21,2.0,1915.0,0
WILLIE,11,1.0,1915.0,0
WILLOW,399,2.0,1915.0,0
WILMA,474,2.0,1915.0,0
WILSON,331,1.0,1915.0,0
WING,48,1.0,1915.0,7
WING,21,2.0,1915.0,0
WINIFRED,207,2.0,1915.0,20
WINNIE,125,2.0,1915.0,0
WINNIFRED,362,2.0,1915.0,24
WINONA,11,2.0,1915.0,0
WINSON,5,1.0,1915.0,0
WINSTON,240,1.0,1915.0,0
WINTER,32,2.0,1915.0,0
WM,5,1.0,1915.0,5
WOODROW,6,1.0,1915.0,0
WREN,26,2.0,1915.0,0
WYATT,1385,1.0,1915.0,0
WYNN,5,1.0,1915.0,0
WYNTER,11,2.0,1915.0,0
XANDER,222,1.0,1915.0,0
XAVIER,540,1.0,1915.0,0
YAEKO,15,2.0,1915.0,0
YAHYA,5,1.0,1915.0,0
YARA,7,2.0,1915.0,0
YASMEEN,10,2.0,1915.0,0
YASMIN,55,2.0,1915.0,0
YASMINE,34,2.0,1915.0,0
YASUKO,10,2.0,1915.0,0
YASUO,13,1.0,1915.0,0
YET,13,2.0,1915.0,0
YI,5,1.0,1915.0,0
YIANNIS,5,1.0,1915.0,0
YOKO,16,2.0,1915.0,0
YOLANDA,68,2.0,1915.0,0
YOSHIHARU,5,1.0,1915.0,0
YOSHIKO,181,2.0,1915.0,0
YOSHIO,151,1.0,1915.0,11
YOSHIYE,5,2.0,1915.0,0
YOUSEF,19,1.0,1915.0,0
YU,11,2.0,1915.0,0
YUKIKO,10,2.0,1915.0,0
YUKIO,32,1.0,1915.0,0
YUNA,42,2.0,1915.0,0
YURI,5,2.0,1915.0,0
YURIKO,35,2.0,1915.0,0
YUSRA,5,2.0,1915.0,0
YUSUF,56,1.0,1915.0,0
YUTAKA,12,1.0,1915.0,0
YUVRAJ,149,1.0,1915.0,0
YVETTE,217,2.0,1915.0,0
YVONNE,2076,2.0,1915.0,6
ZACHARIAH,128,1.0,1915.0,0
ZACHARY,3475,1.0,1915.0,0
ZACHERY,165,1.0,1915.0,0
ZACK,43,1.0,1915.0,0
ZACKARY,316,1.0,1915.0,0
ZACKERY,150,1.0,1915.0,0
ZAHRA,112,2.0,1915.0,0
ZAIDEN,12,1.0,1915.0,0
ZAIN,34,1.0,1915.0,0
ZAINAB,32,2.0,1915.0,0
ZAKARIYA,5,1.0,1915.0,0
ZAKARY,17,1.0,1915.0,0
ZANDER,135,1.0,1915.0,0
ZANE,204,1.0,1915.0,0
ZARA,160,2.0,1915.0,0
ZAVIER,6,1.0,1915.0,0
ZAYAN,6,1.0,1915.0,0
ZAYDEN,49,1.0,1915.0,0
ZAYNE,5,1.0,1915.0,0
ZENA,11,2.0,1915.0,0
ZEPHYR,15,1.0,1915.0,0
ZI,6,1.0,1915.0,0
ZI,7,2.0,1915.0,0
ZION,29,1.0,1915.0,0
ZIVA,5,2.0,1915.0,0
ZO…,6,2.0,1915.0,0
ZOÀ,214,2.0,1915.0,0
ZOE,1647,2.0,1915.0,0
ZOEY,568,2.0,1915.0,0
ZOIE,17,2.0,1915.0,0
ZOLTAN,5,1.0,1915.0,0
ZOYA,45,2.0,1915.0,0
AADEN,22,1.0,1916.0,0
AALIYAH,308,2.0,1916.0,0
AANYA,12,2.0,1916.0,0
AARAV,79,1.0,1916.0,0
AARON,6233,1.0,1916.0,0
AARUSH,5,1.0,1916.0,0
AARYA,11,2.0,1916.0,0
AARYAN,31,1.0,1916.0,0
AAYAN,10,1.0,1916.0,0
ABBEY,127,2.0,1916.0,0
ABBIE,40,2.0,1916.0,0
ABBIGAIL,65,2.0,1916.0,0
ABBY,432,2.0,1916.0,0
ABDUL,7,1.0,1916.0,0
ABDULAZIZ,7,1.0,1916.0,0
ABDULLAH,82,1.0,1916.0,0
ABEL,52,1.0,1916.0,0
ABHIJOT,15,1.0,1916.0,0
ABIGAIL,2040,2.0,1916.0,0
ABIGALE,10,2.0,1916.0,0
ABIGAYLE,15,2.0,1916.0,0
ABRAHAM,78,1.0,1916.0,0
ABRIELLE,5,2.0,1916.0,0
ACACIA,69,2.0,1916.0,0
ACE,13,1.0,1916.0,0
ADA,323,2.0,1916.0,16
ADALYN,39,2.0,1916.0,0
ADALYNN,27,2.0,1916.0,0
ADAM,6827,1.0,1916.0,0
ADDILYN,5,2.0,1916.0,0
ADDISON,27,1.0,1916.0,0
ADDISON,551,2.0,1916.0,0
ADDISYN,28,2.0,1916.0,0
